"","word","EBCL","TBCL","HSK"
"43478","圓斑花蠅","無","第7級","HSK_789"
"43480","圓斑銅金花蟲","無","第5級","HSK_789"
"43485","圓殼蟹屬","無","第7級","無"
"43487","圓痣病菌","無","第6級","無"
"43490","圓窗透孔螺","無","無","HSK_789"
"43491","圓筆螺屬","無","無","HSK_789"
"43492","圓筒仙人掌","無","第6級","HSK_789"
"43493","圓筒仙人掌屬","無","第6級","HSK_789"
"43494","圓筒異尾輪蟲","無","第6級","HSK_789"
"43496","圓筒鱗孔藻","無","第7級","無"
"43497","圓腔蟹屬","無","第7級","無"
"43498","圓菜種蝸牛","無","第7級","無"
"43501","圓蛛蟹屬","無","第7級","無"
"43503","圓軸蟹屬","無","第7級","無"
"43507","圓暗哲水蚤","無","第7級","無"
"43510","圓滑果","無","第5級","HSK_5"
"43511","圓滑果屬","無","第5級","HSK_5"
"43512","圓滑番荔枝","無","第7級","無"
"43514","圓矮吉丁蟲","無","第5級","HSK_789"
"43515","圓罩魚屬","無","第6級","HSK_789"
"43516","圓腫炭角菌","無","第6級","HSK_789"
"43518","圓腹塵蛛","無","第7級","無"
"43522","圓葉大麗菊","無","第7級","HSK_789"
"43525","圓葉冬青","無","第4級","HSK_4"
"43527","圓葉平灰苔","無","第7級","無"
"43528","圓葉母草","無","第4級","HSK_4"
"43529","圓葉目","無","第4級","HSK_4"
"43530","圓葉光背蟹","無","第7級","無"
"43531","圓葉肉桂","無","無","HSK_789"
"43533","圓葉走燈苔","無","第7級","無"
"43534","圓葉兔尾草","無","第4級","HSK_5"
"43535","圓葉刺枝苔","無","第7級","無"
"43537","圓葉金午時花","無","第4級","HSK_4"
"43539","圓葉挖耳草","無","第4級","HSK_6"
"43542","圓葉蚤屬","無","第7級","無"
"43545","圓葉野百合","無","第4級","HSK_6"
"43546","圓葉野扁豆","無","第5級","HSK_6"
"43547","圓葉椒草","無","第4級","HSK_789"
"43548","圓葉裂緣花","無","第6級","HSK_6"
"43549","圓葉黃苔","無","第7級","無"
"43553","圓葉豬殃殃","無","第7級","HSK_789"
"43554","圓葉澤瀉","無","第7級","HSK_789"
"43555","圓葉澤瀉屬","無","第7級","HSK_789"
"43558","圓葉雞屎樹","無","第7級","無"
"43559","圓葉雞眼草","無","第4級","HSK_4"
"43561","圓葉鑽地風","無","第5級","HSK_6"
"43562","圓跳蟲科","無","第5級","HSK_4"
"43564","圓端異極藻","無","第7級","HSK_789"
"43567","圓管介紋實蠅","無","第7級","HSK_789"
"43568","圓網苔屬","無","第7級","無"
"43569","圓綿蟹屬","無","第7級","無"
"43575","圓盤海牛屬","無","第5級","無"
"43576","圓盤菌目","無","第6級","無"
"43577","圓盤菌科","無","第6級","無"
"43578","圓盤菌綱","無","第7級","無"
"43579","圓盤菌屬","無","第6級","無"
"43580","圓盤蟲科","無","第5級","無"
"43581","圓盤蟲屬","無","第5級","無"
"43582","圓箱藻屬","無","第7級","HSK_789"
"43585","圓齒野芝麻","無","第6級","HSK_789"
"43586","圓齒雙歧根梅衣","無","第6級","HSK_789"
"43588","圓篩藻目","無","第7級","HSK_789"
"43589","圓篩藻科","無","第7級","HSK_789"
"43590","圓篩藻綱","無","第7級","HSK_789"
"43591","圓篩藻屬","無","第7級","HSK_789"
"43592","圓鋸齒火棘","無","無","HSK_789"
"43606","圓頭角藻","無","第7級","HSK_789"
"43608","圓頭鳳梨","無","第5級","HSK_789"
"43609","圓頭髮黏菌","無","第6級","無"
"43610","圓頸天牛屬","無","第6級","HSK_789"
"43613","圓龜金花蟲屬","無","第6級","HSK_789"
"43620","圓額尖指蟹","無","第7級","無"
"43621","圓額海羽水蚤","無","第7級","無"
"43622","圓額新脹蟹","無","第7級","無"
"43624","圓瓣無葉蘭","無","第7級","HSK_789"
"43625","圓蠅屬","無","第7級","HSK_789"
"43627","圓關公蟹科","無","第7級","無"
"43635","圓鬚蟹屬","無","第7級","無"
"43643","塊根仙人鞭","無","第5級","HSK_789"
"43645","塊根蘆利草","無","第7級","HSK_789"
"43646","塊莖小野芝麻","無","第7級","HSK_789"
"43647","塊莖硬囊霉","無","第7級","HSK_789"
"43649","塊斑筆螺","無","無","HSK_789"
"43650","塊斑寶螺","無","無","HSK_789"
"43651","塊菇科","無","第5級","HSK_789"
"43652","塊菇屬","無","第5級","HSK_789"
"43655","塔山鼠李","無","第6級","HSK_6"
"43656","塔山澤蘭","無","第6級","HSK_789"
"43657","塔氏魚屬","無","第6級","HSK_789"
"43658","塔氏櫻蝦","無","第6級","無"
"43659","塔尼氏文草","無","第6級","HSK_789"
"43662","塔希提斜紋藻","無","第7級","HSK_789"
"43663","塔形石蟹","無","第7級","無"
"43664","塔形冠蓋藻","無","第7級","HSK_789"
"43665","塔形核螺","無","無","HSK_789"
"43666","塔岩螺","無","無","HSK_789"
"43667","塔肩棘螺屬","無","無","HSK_789"
"43668","塔星螺","無","無","HSK_789"
"43669","塔科舟形藻","無","第7級","HSK_789"
"43670","塔苔","無","第7級","無"
"43671","塔苔科","無","第7級","無"
"43672","塔苔屬","無","第7級","無"
"43674","塔核螺屬","無","無","HSK_789"
"43678","塔瓷螺","無","無","HSK_789"
"43679","塔瓷螺屬","無","無","HSK_789"
"43680","塔圓腹蛛","無","第7級","無"
"43683","塔塔加球擬步行蟲","無","第6級","HSK_789"
"43684","塔塔加短胸螢金花蟲","無","第7級","無"
"43686","塔塔加龍膽","無","第6級","HSK_6"
"43688","塔塔加繡線菊","無","第7級","HSK_789"
"43689","塔塔加雙葉蘭","無","第6級","HSK_789"
"43694","塔魷屬","無","第6級","無"
"43695","塔擬煙管蝸牛","無","第7級","無"
"43696","塔螺科","無","無","HSK_789"
"43697","塔螺屬","無","無","HSK_789"
"43699","塔藤壺科","無","第7級","HSK_789"
"43707","塞氏硬殼寄居蟹","無","第7級","無"
"43710","塞長背泥蜂","無","第6級","HSK_789"
"43713","塞隆海豬魚","無","第5級","HSK_789"
"43714","塞薩特木層孔菌","無","無","HSK_789"
"43717","奧氏小菇","無","第6級","HSK_789"
"43718","奧氏凹胸天牛","無","第6級","HSK_789"
"43721","奧氏後相手蟹","無","第7級","無"
"43723","奧氏海羽水蚤","無","第7級","無"
"43724","奧氏胸刺水蚤","無","第7級","無"
"43727","奧氏棘頭蟲","無","第7級","HSK_789"
"43728","奧氏滑面蟹","無","第7級","無"
"43730","奧氏裸緣梅衣","無","第7級","HSK_789"
"43732","奧牙芝麻蝸牛","無","第7級","無"
"43733","奧古斯丁草","無","第6級","HSK_789"
"43734","奧古斯丁草屬","無","第6級","HSK_789"
"43736","奧田搖蚊","無","第6級","HSK_789"
"43738","奧地利松","無","第6級","HSK_789"
"43740","奧克羅木","無","第6級","HSK_789"
"43741","奧克蘭竹","無","第6級","HSK_789"
"43742","奧克蘭竹屬","無","第6級","HSK_789"
"43744","奧奈鑽嘴魚","無","第6級","HSK_789"
"43746","奧埃奧腔輪蟲","無","第7級","無"
"43748","奧陪四齒金龜","無","第6級","HSK_789"
"43749","奧斯瓦腔菌屬","無","第6級","HSK_789"
"43750","奧斯藻屬","無","第7級","HSK_789"
"43751","奧圓盾介殼蟲","無","第6級","HSK_789"
"43752","奧圖草屬","無","第6級","HSK_789"
"43755","奧默畢赤酵母","無","第7級","HSK_789"
"43762","媽祖角瘤家蟻","無","第7級","無"
"43765","幹小皮傘","無","第4級","無"
"43769","幹練居殼蟹","無","第7級","無"
"43771","廈門束腰蟹","無","第7級","無"
"43772","廈門近愛潔蟹","無","第7級","無"
"43774","廈門胸隔藻","無","第7級","HSK_789"
"43775","廈門矮隆哲水蚤","無","第7級","無"
"43776","廉恥新脊介","無","第7級","HSK_789"
"43777","廉頗殼灰介","無","第6級","HSK_789"
"43778","微口線蟲屬","無","第5級","HSK_4"
"43782","微小吉丁蟲","無","第5級","HSK_789"
"43783","微小多甲藻","無","第7級","HSK_789"
"43784","微小曲殼藻","無","第7級","HSK_789"
"43786","微小耳螺","無","無","HSK_789"
"43788","微小舟形藻","無","第7級","HSK_789"
"43790","微小枝觸星蟲","無","第5級","HSK_6"
"43791","微小泥大蚊","無","第5級","HSK_789"
"43794","微小亮大蚊","無","第4級","HSK_789"
"43795","微小型網柱細胞粘菌","無","無","HSK_789"
"43796","微小扁釘螺","無","無","HSK_789"
"43798","微小原甲藻","無","第7級","HSK_789"
"43802","微小球囊霉","無","第7級","HSK_789"
"43804","微小斑潛蠅","無","第7級","HSK_789"
"43806","微小硬指寄居蟹","無","第7級","無"
"43809","微小黑艷蠅","無","第7級","HSK_789"
"43815","微小寬角水蚤","無","第7級","無"
"43816","微小熱潛蠅","無","第7級","HSK_789"
"43818","微小蟲殼菌","無","第6級","HSK_789"
"43819","微小鬚大蚊","無","第7級","無"
"43820","微小艷細蠅","無","第7級","HSK_789"
"43821","微山蝸牛","無","第7級","無"
"43822","微山蝸牛屬","無","第7級","無"
"43823","微孔空星藻","無","第7級","HSK_789"
"43824","微毛爪哇唐松草","無","第5級","HSK_789"
"43827","微毛黑煤菌","無","第6級","HSK_6"
"43829","微白條金龜","無","第6級","HSK_789"
"43831","微皮傘屬","無","第5級","HSK_4"
"43832","微安蛛屬","無","第7級","無"
"43835","微耳草屬","無","第5級","HSK_4"
"43836","微耳雙葉蘭","無","第5級","HSK_789"
"43837","微形曲殼藻","無","第7級","HSK_789"
"43839","微赤桿菌屬","無","第7級","無"
"43841","微刺大蚊","無","第4級","HSK_789"
"43842","微刺哲水蚤","無","第7級","無"
"43846","微刻細牙蟲","無","第5級","HSK_4"
"43855","微放射藻科","無","第7級","HSK_789"
"43856","微明新梅花介","無","第5級","HSK_6"
"43857","微果草","無","第4級","HSK_4"
"43858","微果草屬","無","第5級","HSK_4"
"43859","微泥蟲科","無","第5級","HSK_6"
"43864","微亮背厚角金龜","無","第6級","HSK_789"
"43866","微幽天牛屬","無","第5級","HSK_5"
"43867","微扁吉丁蟲","無","第5級","HSK_789"
"43868","微盾菌科","無","第6級","HSK_6"
"43870","微紅岸棲蟹","無","第7級","無"
"43871","微紅染色寄居蟹","無","第7級","無"
"43876","微胖大眼水蚤","無","第7級","無"
"43877","微桂螺屬","無","無","HSK_789"
"43881","微脊淺室水母","無","第7級","HSK_789"
"43883","微高杯黏菌","無","第6級","HSK_789"
"43885","微彩廣口蠅","無","第7級","HSK_789"
"43886","微桿菌科","無","第7級","無"
"43887","微桿菌屬","無","第7級","無"
"43888","微條金龜屬","無","第6級","HSK_789"
"43890","微條擬迴木蟲","無","第6級","無"
"43891","微球菌目","無","第6級","HSK_6"
"43892","微球菌科","無","第6級","HSK_6"
"43893","微球黑粉科","無","第4級","HSK_6"
"43894","微球黑粉菌目","無","第6級","HSK_6"
"43895","微球黑粉菌綱","無","第7級","HSK_6"
"43896","微瓶束盤菌","無","第6級","無"
"43897","微異角菊虎","無","第7級","HSK_789"
"43898","微異瓷蟹","無","第7級","無"
"43899","微眼藻屬","無","第7級","HSK_789"
"43901","微粒稻","無","第5級","HSK_789"
"43903","微粗毛樓梯草","無","第5級","HSK_4"
"43904","微船殼菌","無","第6級","HSK_789"
"43905","微莖科","無","第7級","HSK_789"
"43906","微勞馬尾藻","無","第7級","HSK_789"
"43907","微斑亮大蚊","無","第5級","HSK_789"
"43909","微棒蚤延平亞種屬","無","第7級","無"
"43912","微紫柄紅菇","無","第6級","HSK_789"
"43913","微絨毛金龜屬","無","無","HSK_789"
"43914","微菇屬","無","第5級","HSK_789"
"43915","微蛛屬","無","第7級","無"
"43916","微黃大附蠅","無","第7級","HSK_789"
"43923","微新跳蛛","無","第7級","無"
"43924","微稚齒蟲","無","第6級","HSK_789"
"43926","微腳蠅科","無","第7級","HSK_789"
"43927","微葉羅漢松","無","第5級","HSK_789"
"43929","微瑣潛砂蟲","無","第7級","無"
"43930","微綠蠟孔菌","無","第6級","HSK_789"
"43931","微網紅螢屬","無","第7級","無"
"43933","微瘤天牛屬","無","第7級","HSK_789"
"43937","微駝隆哲水蚤","無","第7級","無"
"43940","微齒粗石苔","無","第7級","無"
"43941","微齒寶螺","無","無","HSK_789"
"43942","微樹皮蟲科","無","第5級","HSK_4"
"43943","微樹皮蟲屬","無","第5級","HSK_4"
"43944","微獨角仙","無","第5級","HSK_789"
"43946","微頭花樓梯草","無","第5級","HSK_4"
"43950","微隱翅菊虎屬","無","第7級","HSK_789"
"43953","微藍螢金花蟲","無","第7級","無"
"43954","微覆毛牙蟲","無","第6級","HSK_789"
"43955","微雙齒菊虎屬","無","第7級","HSK_789"
"43956","微瓣雪茄花","無","第7級","HSK_789"
"43957","微蟹蛛屬","無","第7級","無"
"43962","微囊藻科","無","第7級","HSK_789"
"43963","微囊藻屬","無","第7級","HSK_789"
"43967","愈兒紅花介","無","第5級","HSK_789"
"43968","意大利蜂","無","第6級","HSK_789"
"43973","愛力亮大蚊","無","第4級","HSK_789"
"43974","愛之蔓","無","無","HSK_789"
"43977","愛氏短槳蟹","無","第7級","無"
"43982","愛冬葉屬","無","第5級","HSK_4"
"43983","愛玉子","無","第2級","HSK_4"
"43987","愛神介屬","無","第5級","HSK_3"
"43991","愛雪盾介殼蟲","無","第6級","HSK_789"
"43992","愛圍盾介殼蟲","無","第6級","HSK_789"
"43994","愛德里亞狹甲輪蟲","無","第6級","HSK_789"
"43995","愛德華紅蝦","無","第4級","HSK_789"
"43996","愛潔蟹屬","無","第7級","無"
"43999","愛默生籃狀菌","無","第6級","HSK_6"
"44000","愛默網家蟻","無","第5級","無"
"44001","愛龍寶螺","無","無","HSK_789"
"44002","愛麗絲千手螺","無","無","HSK_789"
"44011","損壞外擔菌","無","第6級","HSK_6"
"44013","搖晃糞傘","無","第7級","HSK_789"
"44014","搖蚊科","無","第4級","HSK_789"
"44015","搖蚊屬","無","第5級","HSK_789"
"44016","搗蛋寄蠅","無","第7級","HSK_789"
"44017","搭肉刺","無","第4級","HSK_6"
"44023","新戶蚤蠅","無","第7級","無"
"44025","新月似金星介","無","第4級","HSK_3"
"44028","新月球甲藻","無","第7級","HSK_789"
"44029","新月陪麗蠅","無","第7級","HSK_789"
"44030","新月筒柱藻","無","第7級","HSK_789"
"44032","新月霉科","無","第6級","HSK_789"
"44034","新月錦魚","無","第5級","HSK_789"
"44036","新月藻屬","無","第7級","HSK_789"
"44037","新月藻囊壺菌","無","第7級","HSK_789"
"44041","新木薑子斜口殼菌","無","第6級","無"
"44043","新木薑子黑煤菌","無","第6級","無"
"44044","新木薑子屬","無","第6級","無"
"44045","新氏棉苔","無","第7級","無"
"44046","新片盾介殼蟲屬","無","第6級","HSK_789"
"44047","新加坡透孔螺","無","無","HSK_789"
"44052","新正花介屬","無","第5級","HSK_3"
"44055","新白蟻屬","無","第5級","無"
"44056","新石蟹屬","無","第7級","無"
"44059","新多管藻屬","無","第7級","HSK_789"
"44062","新竹三刺角蟬","無","第6級","無"
"44064","新竹地錦","無","第5級","HSK_789"
"44065","新竹艾大蚊","無","無","HSK_789"
"44066","新竹刺沙蠶","無","第7級","無"
"44068","新竹油菊","無","第7級","HSK_789"
"44070","新竹根節蘭","無","第5級","HSK_789"
"44072","新竹腹水草","無","第6級","HSK_789"
"44075","新米蝦屬","無","第5級","HSK_789"
"44076","新耳草屬","無","第5級","HSK_4"
"44079","新西蘭雙壁藻","無","第7級","HSK_789"
"44081","新角石藻","無","第7級","HSK_789"
"44082","新角石藻屬","無","第7級","HSK_789"
"44086","新里氏小雙齒菊虎","無","第7級","HSK_789"
"44087","新里氏挺胸粗腿天牛","無","第6級","HSK_789"
"44089","新里氏細角瘦天牛","無","第6級","HSK_789"
"44090","新里氏細虎天牛","無","第6級","HSK_789"
"44091","新里氏細矮吉丁蟲","無","第6級","HSK_789"
"44092","新里氏瘦吉丁蟲","無","第6級","HSK_789"
"44093","新里污毛朽木甲","無","第6級","HSK_789"
"44096","新岩瓷蟹屬","無","第7級","無"
"44097","新店池大蚊","無","第4級","HSK_789"
"44098","新店亮大蚊","無","第4級","HSK_789"
"44100","新店奧圖草","無","第6級","HSK_789"
"44101","新店當藥","A2","第2級","HSK_2"
"44103","新東洋金鱗魚屬","無","第7級","無"
"44105","新花介屬","無","第5級","HSK_3"
"44106","新花瓣蟹屬","無","第7級","無"
"44107","新近大刺蛇尾","無","第4級","HSK_5"
"44109","新近扇蟹屬","無","第7級","無"
"44110","新金星介屬","無","第5級","HSK_3"
"44111","新長尾似美花介","無","第4級","HSK_4"
"44115","新城病病毒","無","第4級","HSK_5"
"44116","新扁硬介殼蟲","無","第6級","HSK_789"
"44117","新柔毛絲皮菌","無","第6級","HSK_789"
"44118","新津粗面介","無","第6級","HSK_789"
"44119","新玻璃介屬","無","第6級","HSK_5"
"44120","新界暗哲水蚤","無","第7級","無"
"44122","新美鞭菌目","無","第6級","HSK_789"
"44123","新美鞭菌門","無","第6級","HSK_789"
"44124","新美鞭菌科","無","第6級","HSK_789"
"44125","新美鞭菌綱","無","第7級","HSK_789"
"44126","新美鞭菌屬","無","第6級","HSK_789"
"44128","新哲水蚤屬","無","第7級","無"
"44129","新島天牛屬","無","第5級","HSK_6"
"44130","新島氏黃條天牛","無","第6級","HSK_789"
"44131","新格紋筆螺屬","無","無","HSK_789"
"44133","新脊介屬","無","第7級","HSK_789"
"44135","新蚤屬","無","第7級","無"
"44137","新高小菊虎","無","第7級","HSK_789"
"44141","新高雄平緣隱翅蟲","無","第6級","HSK_789"
"44142","新高搖蚊","無","第4級","HSK_789"
"44145","新梅花介科","無","第5級","HSK_6"
"44146","新梅花介屬","無","第5級","HSK_6"
"44149","新細花天牛屬","無","第5級","HSK_4"
"44150","新船葉苔","無","第7級","無"
"44151","新船葉苔屬","無","第7級","無"
"44152","新透明介屬","無","第5級","HSK_4"
"44153","新野口苔屬","無","第7級","無"
"44156","新麥實蠅屬","無","第7級","HSK_789"
"44160","新單角介屬","無","第5級","HSK_3"
"44162","新幾內亞松蘿","無","第6級","無"
"44163","新幾內亞松蘿纖細變種","無","第7級","無"
"44164","新幾內亞果蠅","無","第7級","無"
"44165","新幾內亞阿南魚","無","第4級","無"
"44168","新幾內亞鳳仙","無","第5級","無"
"44169","新景扇蟹屬","無","第7級","無"
"44170","新智利屬","無","第5級","HSK_4"
"44171","新棒指蝦屬","無","第5級","HSK_789"
"44174","新渡戶歪白蟻","無","第6級","無"
"44176","新渡戶澳蠅","無","第7級","HSK_789"
